[steps: 44000, samples: 11264000, speed: 15.77, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3471, prob loss: 1.8783, aux prob loss: 0.3737, soft prob loss: 0.3685, soft aux prob loss: 0.0567, optimistic loss: 0.2556, ownership loss: 0.6403, wdl loss: 0.5403, Q values loss: 0.1390, scores loss: 0.0918, errors loss: 0.0030
[steps: 45000, samples: 11520000, speed: 10.59, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2921, prob loss: 1.8196, aux prob loss: 0.3666, soft prob loss: 0.3661, soft aux prob loss: 0.0565, optimistic loss: 0.2417, ownership loss: 0.6447, wdl loss: 0.5583, Q values loss: 0.1453, scores loss: 0.0898, errors loss: 0.0035
[steps: 46000, samples: 11776000, speed: 15.96, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2767, prob loss: 1.8142, aux prob loss: 0.3656, soft prob loss: 0.3660, soft aux prob loss: 0.0564, optimistic loss: 0.2405, ownership loss: 0.6421, wdl loss: 0.5559, Q values loss: 0.1438, scores loss: 0.0887, errors loss: 0.0034
[steps: 47000, samples: 12032000, speed: 15.79, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2596, prob loss: 1.8036, aux prob loss: 0.3644, soft prob loss: 0.3660, soft aux prob loss: 0.0564, optimistic loss: 0.2411, ownership loss: 0.6392, wdl loss: 0.5542, Q values loss: 0.1432, scores loss: 0.0883, errors loss: 0.0033
[steps: 48000, samples: 12288000, speed: 15.92, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2547, prob loss: 1.7985, aux prob loss: 0.3632, soft prob loss: 0.3659, soft aux prob loss: 0.0564, optimistic loss: 0.2432, ownership loss: 0.6416, wdl loss: 0.5515, Q values loss: 0.1426, scores loss: 0.0886, errors loss: 0.0033
[steps: 49000, samples: 12544000, speed: 10.66, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2522, prob loss: 1.7764, aux prob loss: 0.3621, soft prob loss: 0.3641, soft aux prob loss: 0.0563, optimistic loss: 0.2398, ownership loss: 0.6463, wdl loss: 0.5673, Q values loss: 0.1473, scores loss: 0.0885, errors loss: 0.0041
[steps: 50000, samples: 12800000, speed: 15.87, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2407, prob loss: 1.7723, aux prob loss: 0.3612, soft prob loss: 0.3641, soft aux prob loss: 0.0563, optimistic loss: 0.2411, ownership loss: 0.6440, wdl loss: 0.5640, Q values loss: 0.1459, scores loss: 0.0878, errors loss: 0.0039
[steps: 51000, samples: 13056000, speed: 15.90, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2283, prob loss: 1.7634, aux prob loss: 0.3598, soft prob loss: 0.3641, soft aux prob loss: 0.0563, optimistic loss: 0.2406, ownership loss: 0.6455, wdl loss: 0.5616, Q values loss: 0.1451, scores loss: 0.0882, errors loss: 0.0037
[steps: 52000, samples: 13312000, speed: 15.91, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2168, prob loss: 1.7590, aux prob loss: 0.3597, soft prob loss: 0.3639, soft aux prob loss: 0.0563, optimistic loss: 0.2383, ownership loss: 0.6424, wdl loss: 0.5608, Q values loss: 0.1449, scores loss: 0.0877, errors loss: 0.0038
[steps: 53000, samples: 13568000, speed: 10.57, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2262, prob loss: 1.7427, aux prob loss: 0.3601, soft prob loss: 0.3624, soft aux prob loss: 0.0563, optimistic loss: 0.2351, ownership loss: 0.6523, wdl loss: 0.5731, Q values loss: 0.1507, scores loss: 0.0886, errors loss: 0.0047
[steps: 54000, samples: 13824000, speed: 15.99, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2161, prob loss: 1.7379, aux prob loss: 0.3586, soft prob loss: 0.3624, soft aux prob loss: 0.0562, optimistic loss: 0.2354, ownership loss: 0.6520, wdl loss: 0.5712, Q values loss: 0.1497, scores loss: 0.0883, errors loss: 0.0045
[steps: 55000, samples: 14080000, speed: 15.81, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1990, prob loss: 1.7291, aux prob loss: 0.3582, soft prob loss: 0.3623, soft aux prob loss: 0.0562, optimistic loss: 0.2342, ownership loss: 0.6502, wdl loss: 0.5683, Q values loss: 0.1483, scores loss: 0.0878, errors loss: 0.0044
[steps: 56000, samples: 14336000, speed: 15.93, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1881, prob loss: 1.7229, aux prob loss: 0.3575, soft prob loss: 0.3623, soft aux prob loss: 0.0562, optimistic loss: 0.2336, ownership loss: 0.6503, wdl loss: 0.5662, Q values loss: 0.1475, scores loss: 0.0874, errors loss: 0.0043
[steps: 57000, samples: 14592000, speed: 10.66, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2107, prob loss: 1.7217, aux prob loss: 0.3592, soft prob loss: 0.3609, soft aux prob loss: 0.0562, optimistic loss: 0.2291, ownership loss: 0.6568, wdl loss: 0.5794, Q values loss: 0.1530, scores loss: 0.0893, errors loss: 0.0051
[steps: 58000, samples: 14848000, speed: 15.87, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2003, prob loss: 1.7171, aux prob loss: 0.3583, soft prob loss: 0.3608, soft aux prob loss: 0.0562, optimistic loss: 0.2319, ownership loss: 0.6557, wdl loss: 0.5752, Q values loss: 0.1514, scores loss: 0.0885, errors loss: 0.0050
[steps: 59000, samples: 15104000, speed: 15.87, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1820, prob loss: 1.7077, aux prob loss: 0.3572, soft prob loss: 0.3608, soft aux prob loss: 0.0562, optimistic loss: 0.2300, ownership loss: 0.6525, wdl loss: 0.5738, Q values loss: 0.1504, scores loss: 0.0885, errors loss: 0.0049
[steps: 60000, samples: 15360000, speed: 15.91, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1790, prob loss: 1.7074, aux prob loss: 0.3569, soft prob loss: 0.3608, soft aux prob loss: 0.0562, optimistic loss: 0.2290, ownership loss: 0.6535, wdl loss: 0.5717, Q values loss: 0.1506, scores loss: 0.0880, errors loss: 0.0048
