[steps: 61000, samples: 15616000, speed: 10.09, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3405, prob loss: 1.7999, aux prob loss: 0.3667, soft prob loss: 0.3643, soft aux prob loss: 0.0566, optimistic loss: 0.2520, ownership loss: 0.6689, wdl loss: 0.5772, Q values loss: 0.1537, scores loss: 0.0947, errors loss: 0.0066
[steps: 62000, samples: 15872000, speed: 14.29, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3191, prob loss: 1.7904, aux prob loss: 0.3659, soft prob loss: 0.3642, soft aux prob loss: 0.0566, optimistic loss: 0.2519, ownership loss: 0.6673, wdl loss: 0.5704, Q values loss: 0.1517, scores loss: 0.0942, errors loss: 0.0065
[steps: 63000, samples: 16128000, speed: 14.33, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3050, prob loss: 1.7815, aux prob loss: 0.3654, soft prob loss: 0.3642, soft aux prob loss: 0.0566, optimistic loss: 0.2507, ownership loss: 0.6682, wdl loss: 0.5686, Q values loss: 0.1505, scores loss: 0.0931, errors loss: 0.0063
[steps: 64000, samples: 16384000, speed: 14.30, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2841, prob loss: 1.7692, aux prob loss: 0.3644, soft prob loss: 0.3641, soft aux prob loss: 0.0566, optimistic loss: 0.2480, ownership loss: 0.6675, wdl loss: 0.5651, Q values loss: 0.1498, scores loss: 0.0933, errors loss: 0.0062
[steps: 65000, samples: 16640000, speed: 10.12, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2932, prob loss: 1.7623, aux prob loss: 0.3649, soft prob loss: 0.3627, soft aux prob loss: 0.0565, optimistic loss: 0.2431, ownership loss: 0.6715, wdl loss: 0.5795, Q values loss: 0.1544, scores loss: 0.0914, errors loss: 0.0069
[steps: 66000, samples: 16896000, speed: 14.20, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2660, prob loss: 1.7528, aux prob loss: 0.3643, soft prob loss: 0.3626, soft aux prob loss: 0.0565, optimistic loss: 0.2432, ownership loss: 0.6686, wdl loss: 0.5704, Q values loss: 0.1512, scores loss: 0.0898, errors loss: 0.0065
[steps: 67000, samples: 17152000, speed: 14.29, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2519, prob loss: 1.7425, aux prob loss: 0.3638, soft prob loss: 0.3626, soft aux prob loss: 0.0565, optimistic loss: 0.2434, ownership loss: 0.6683, wdl loss: 0.5671, Q values loss: 0.1510, scores loss: 0.0901, errors loss: 0.0065
[steps: 68000, samples: 17408000, speed: 14.23, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2347, prob loss: 1.7328, aux prob loss: 0.3623, soft prob loss: 0.3626, soft aux prob loss: 0.0565, optimistic loss: 0.2410, ownership loss: 0.6672, wdl loss: 0.5663, Q values loss: 0.1502, scores loss: 0.0895, errors loss: 0.0063
[steps: 69000, samples: 17664000, speed: 10.06, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2571, prob loss: 1.7338, aux prob loss: 0.3644, soft prob loss: 0.3613, soft aux prob loss: 0.0565, optimistic loss: 0.2371, ownership loss: 0.6758, wdl loss: 0.5762, Q values loss: 0.1542, scores loss: 0.0907, errors loss: 0.0070
[steps: 70000, samples: 17920000, speed: 14.24, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2366, prob loss: 1.7206, aux prob loss: 0.3636, soft prob loss: 0.3613, soft aux prob loss: 0.0565, optimistic loss: 0.2365, ownership loss: 0.6738, wdl loss: 0.5741, Q values loss: 0.1535, scores loss: 0.0899, errors loss: 0.0068
[steps: 71000, samples: 18176000, speed: 14.37, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2116, prob loss: 1.7047, aux prob loss: 0.3622, soft prob loss: 0.3612, soft aux prob loss: 0.0565, optimistic loss: 0.2364, ownership loss: 0.6744, wdl loss: 0.5688, Q values loss: 0.1518, scores loss: 0.0891, errors loss: 0.0065
[steps: 72000, samples: 18432000, speed: 14.35, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2084, prob loss: 1.7025, aux prob loss: 0.3620, soft prob loss: 0.3612, soft aux prob loss: 0.0565, optimistic loss: 0.2360, ownership loss: 0.6753, wdl loss: 0.5672, Q values loss: 0.1513, scores loss: 0.0897, errors loss: 0.0066
[steps: 73000, samples: 18688000, speed: 10.01, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2296, prob loss: 1.7002, aux prob loss: 0.3626, soft prob loss: 0.3600, soft aux prob loss: 0.0565, optimistic loss: 0.2309, ownership loss: 0.6820, wdl loss: 0.5828, Q values loss: 0.1565, scores loss: 0.0907, errors loss: 0.0074
[steps: 74000, samples: 18944000, speed: 14.29, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2031, prob loss: 1.6907, aux prob loss: 0.3617, soft prob loss: 0.3600, soft aux prob loss: 0.0565, optimistic loss: 0.2308, ownership loss: 0.6791, wdl loss: 0.5740, Q values loss: 0.1539, scores loss: 0.0895, errors loss: 0.0070
